category,country,state,subCategory,profit,sales
Technology,United States,Illinois,Copiers,1831.9666,5919.888
Technology,United States,Illinois,Accessories,981.8644,5535.696
Technology,France,Ile-de-France,Phones,3832.224,32431.614
Technology,France,Ile-de-France,Machines,2292.2565,32495.7465
Technology,France,Ile-de-France,Copiers,4111.599,42519.159
Technology,France,Ile-de-France,Accessories,6344.04,22077.15
Technology,Turkey,Igdir,Machines,-30.354,20.916
Technology,United States,Idaho,Phones,54.3099,747.528
Technology,United States,Idaho,Accessories,37.7874,89.97
Technology,Peru,Ica,Copiers,-50.168800000,576.7112
Technology,Japan,Ibaraki,Machines,-80.025000000,666.225
Technology,Japan,Ibaraki,Copiers,-74.79,533.88
Technology,Romania,Iasi,Phones,27.75,126.15
Technology,Romania,Iasi,Machines,97.8,489
Technology,Romania,Iasi,Accessories,21.12,304.8
Technology,Japan,Hyogo,Copiers,460.62,959.76
Technology,China,Hunan,Phones,18.75,144.42
Technology,China,Hunan,Machines,134.76,1276.53
Technology,China,Hunan,Copiers,1839.36,6718.53
Technology,China,Hunan,Accessories,248.19,899.64
Technology,Colombia,Huila,Copiers,163.6704,443.9104
Technology,Angola,Huila,Phones,169.68,652.68
Technology,Guatemala,Huehuetenango,Phones,415.8,1152.28
Technology,Guatemala,Huehuetenango,Copiers,92.89508,681.09508
Technology,Guatemala,Huehuetenango,Accessories,231,1285.96
Technology,China,Hubei,Phones,715.05,3287.91
Technology,China,Hubei,Machines,-345.705,2089.935
Technology,China,Hubei,Copiers,154.08,1815.06
Technology,China,Hubei,Accessories,627.48,2316.45
Technology,Angola,Huambo,Phones,25.02,166.89
Technology,Angola,Huambo,Machines,300.72,668.4
Technology,Angola,Huambo,Copiers,113.4,263.73
Technology,Angola,Huambo,Accessories,24.57,102.48
Technology,Belarus,Hrodna,Phones,546.69,1594.32
Technology,Belarus,Hrodna,Machines,18.69,311.85
Technology,Belarus,Hrodna,Copiers,332.88,756.6
Technology,Denmark,Hovedstaden,Phones,-204.165,315.495
Technology,Denmark,Hovedstaden,Machines,-538.275,640.725
Technology,Denmark,Hovedstaden,Accessories,-283.44,453.66
Technology,Iran,Hormozgan,Copiers,73.14,318.03
Technology,Norway,Hordaland,Machines,521.64,3134.61
Technology,Norway,Hordaland,Accessories,65.97,347.67
Technology,Hong Kong,Hong Kong,Phones,76.02,221.85
Technology,Hong Kong,Hong Kong,Copiers,158.28,719.7
Technology,Hong Kong,Hong Kong,Accessories,107.73,372.12
Technology,Belarus,Homyel',Phones,351.36,798.84
Technology,Belarus,Homyel',Machines,.99,50.28
Technology,Belarus,Homyel',Copiers,0,301.38
Technology,Cuba,Holguín,Phones,555.82,3177.94
Technology,Cuba,Holguín,Copiers,652.70676,3200.20676
Technology,Cuba,Holguín,Accessories,307.92,1151.22
Technology,Vietnam,Ho Chí Minh City,Phones,382.0821,3705.8421
Technology,Vietnam,Ho Chí Minh City,Machines,3.631800000,664.3818
Technology,Vietnam,Ho Chí Minh City,Copiers,-657.5286,2988.5814
Technology,Vietnam,Ho Chí Minh City,Accessories,-1574.0631,3389.7369
Technology,Japan,Hiroshima,Phones,368.82,1271.97
Technology,Afghanistan,Hirat,Machines,13.77,346.32
Technology,Syria,Hims,Phones,104.616,1570.176
Technology,Syria,Hims,Machines,3.432,103.572
Technology,Syria,Hims,Copiers,457.2,1247.49
Technology,Syria,Hims,Accessories,6.54,38.52
Technology,Mexico,Hidalgo,Phones,488.6,2124.5
Technology,Germany,Hesse,Phones,1703.88,8276.25
Technology,Germany,Hesse,Machines,310.8,1071.84
Technology,Germany,Hesse,Copiers,1061.85,5817.78
Technology,Germany,Hesse,Accessories,306.21,1109.61
Technology,China,Henan,Phones,433.05,1245.33
Technology,China,Henan,Machines,191.85,1027.41
Technology,China,Henan,Copiers,1111.74,4182.27
Technology,China,Henan,Accessories,70.8,161.16
Technology,China,Heilongjiang,Phones,13.56,136.14
Technology,China,Heilongjiang,Machines,421.11,2780.01
Technology,China,Heilongjiang,Copiers,1201.2,6742.59
Technology,China,Heilongjiang,Accessories,398.79,2358.24
Technology,Norway,Hedmark,Accessories,40.68,135.63
Technology,China,Hebei,Phones,1126.71,2786.34
Technology,China,Hebei,Machines,40.77,254.88
Technology,China,Hebei,Copiers,283.89,1371.15
Technology,New Zealand,Hawke's Bay,Phones,314.22,1221.21
Technology,New Zealand,Hawke's Bay,Copiers,308.88,3290.52
Technology,New Zealand,Hawke's Bay,Accessories,93.6,470.7
Technology,Madagascar,Haute-Matsiatra,Phones,14.4,131.07
Technology,Cote d'Ivoire,Haut-Sassandra,Copiers,0,1767.6
Technology,Turkey,Hatay,Phones,-122.76,175.32
Technology,Turkey,Hatay,Accessories,-350.28,364.68
Technology,India,Haryana,Phones,1572.12,8187
Technology,India,Haryana,Machines,126.09,894.93
Technology,India,Haryana,Copiers,1223.67,3894.21
Technology,Estonia,Harjumaa,Phones,286.56,1302.78
Technology,Zimbabwe,Harare,Machines,-20.298,14.832
Technology,Zimbabwe,Harare,Copiers,-257.4,154.44
Technology,Germany,Hamburg,Phones,3484.26,12930.87
Technology,Germany,Hamburg,Machines,441.21,1478.67
Technology,Germany,Hamburg,Copiers,458.85,1691.88
Technology,Germany,Hamburg,Accessories,254.37,1379.46
Technology,Iran,Hamadan,Phones,31.98,272.34
Technology,Iran,Hamadan,Machines,14.31,49.44
Technology,Iran,Hamadan,Accessories,26.16,154.08
Technology,Sweden,Halland,Accessories,-177.39,738.63
Technology,Hungary,Hajdu-Bihar,Phones,8.82,446.4
Technology,Belgium,Hainaut,Copiers,91.68,382.14
Technology,Belgium,Hainaut,Accessories,0,125.37
Technology,China,Hainan,Phones,79.38,418.05
Technology,China,Hainan,Accessories,1025.46,2330.64
Technology,Israel,Haifa,Phones,61.08,339.36
Technology,Israel,Haifa,Machines,33.18,122.91
Technology,Israel,Haifa,Accessories,46.53,258.54
Technology,Hungary,Gyor,Machines,342,1221.48
Technology,Hungary,Gyor,Accessories,275.94,3449.88
Technology,South Korea,Gyeongsangnam,Phones,-208.155,256.965
Technology,South Korea,Gyeongsangnam,Accessories,-100.71,239.22
Technology,South Korea,Gyeonggi,Phones,-81.96,292.44
Technology,South Korea,Gyeonggi,Copiers,-68.805,286.605
Technology,South Korea,Gyeonggi,Accessories,-154.14,350.28
Technology,Japan,Gunma,Phones,230.4,1001.88
Technology,Uganda,Gulu,Machines,-326.742,193.518
Technology,Uganda,Gulu,Copiers,-95.457,79.533
Technology,Uganda,Gulu,Accessories,-45.048000000,67.572
Technology,India,Gujarat,Phones,967.02,4996.92
Technology,India,Gujarat,Machines,345.69,1416.6
Technology,India,Gujarat,Copiers,2184,5876.31
Technology,India,Gujarat,Accessories,105.51,742.29
Technology,China,Guizhou,Phones,189.42,871.2
Technology,China,Guizhou,Machines,329.25,775.77
Technology,China,Guizhou,Copiers,656.22,1525.23
Technology,China,Guizhou,Accessories,402.36,1127.76
Technology,Mexico,Guerrero,Phones,148.5,594.22
Technology,Mexico,Guerrero,Copiers,86.72664,256.16664
Technology,Algeria,Guelma,Machines,3.12,314.22
Technology,Algeria,Guelma,Copiers,252.48,2202.57
Technology,Ecuador,Guayas,Accessories,54,238.08
Technology,Guatemala,Guatemala,Phones,4135.18,22438.22
Technology,Guatemala,Guatemala,Machines,457.92,2543.8
Technology,Guatemala,Guatemala,Copiers,3195.98668,15305.98668
Technology,Guatemala,Guatemala,Accessories,1788.66,7144.28
Technology,Venezuela,Guárico,Copiers,-471.4546,757.8454
Technology,Venezuela,Guárico,Accessories,1.816,36.336
Technology,Cuba,Guantánamo,Phones,333.92,1471.28
Technology,Cuba,Guantánamo,Machines,39.32,231.44
Technology,Cuba,Guantánamo,Copiers,432.12356,2094.02356
Technology,Cuba,Guantánamo,Accessories,254.46,664.18
Technology,China,Guangxi,Phones,27.12,339.48
Technology,China,Guangxi,Machines,1031.52,2194.92
Technology,China,Guangxi,Copiers,196.8,947.01
Technology,China,Guangxi,Accessories,103.2,245.76
Technology,China,Guangdong,Phones,1629.24,9434.13
Technology,China,Guangdong,Machines,1068.06,4207.44
Technology,China,Guangdong,Copiers,2990.55,14615.16
Technology,China,Guangdong,Accessories,876.87,4858.2
Technology,Mexico,Guanajuato,Phones,988.96,5176.64
Technology,Mexico,Guanajuato,Machines,311.14,1021.84
Technology,Mexico,Guanajuato,Copiers,1624.26628,5555.72628
Technology,Mexico,Guanajuato,Accessories,1162.22,3594.04
Technology,Guadeloupe,Guadeloupe,Phones,75.4,243.5
Technology,Netherlands,Groningen,Phones,-45.39,81.03
Technology,Netherlands,Groningen,Machines,-175.23,243.27
Technology,Netherlands,Groningen,Copiers,-476.685,1100.925
Technology,Netherlands,Groningen,Accessories,-473.4,678.9
Technology,Poland,Greater Poland,Phones,40.05,182.07
Technology,Poland,Greater Poland,Machines,275.85,661.65
Technology,Poland,Greater Poland,Copiers,77.25,1098.45
Technology,Ghana,Greater Accra,Phones,849.03,3731.55
Technology,Ghana,Greater Accra,Machines,191.58,1171.53
Technology,Ghana,Greater Accra,Copiers,712.53,2980.29
Technology,Ghana,Greater Accra,Accessories,206.88,702.72
Technology,Cuba,Granma,Phones,375.18,1418.7
Technology,Cuba,Granma,Machines,150.64,457.04
Technology,Cuba,Granma,Copiers,516.43732,3534.25732
Technology,Cuba,Granma,Accessories,88.62,281.16
Technology,Morocco,Grand Casablanca,Phones,2267.85,5778.36
Technology,Morocco,Grand Casablanca,Machines,708.39,2546.58
Technology,Morocco,Grand Casablanca,Copiers,129.48,784.65
Technology,Morocco,Grand Casablanca,Accessories,46.98,114.66
Technology,Nicaragua,Granada,Phones,49.44,169.42
Technology,Nicaragua,Granada,Copiers,72.23712,360.71712
Technology,Croatia,Grad Zagreb,Machines,262.23,1193.61
Technology,Iran,Golestan,Phones,6.09,67.98
Technology,Brazil,Goiás,Phones,39.48,303.84
Technology,Brazil,Goiás,Copiers,310.53316,692.03316
Technology,Brazil,Goiás,Accessories,343.82,1694.84
Technology,Romania,Giurgiu,Phones,7.14,143.22
Technology,New Zealand,Gisborne,Phones,-358.992,398.688
Technology,New Zealand,Gisborne,Accessories,-875.592,593.568
Technology,Iran,Gilan,Phones,66.18,137.88
Technology,Iran,Gilan,Machines,33.18,129.42
Technology,Iran,Gilan,Copiers,57.6,960
Technology,Iran,Gilan,Accessories,23.22,258.33
Technology,Morocco,Gharb-Chrarda-Béni Hssen,Machines,23.19,46.41
Technology,Sudan,Gezira,Phones,14.76,246.48
Technology,Sudan,Gezira,Machines,58.26,264.9
Technology,United States,Georgia,Phones,1881.7586,7004.73
Technology,United States,Georgia,Machines,190.08,396
Technology,United States,Georgia,Copiers,1439.976,2999.95
Technology,United States,Georgia,Accessories,887.8451,3657.87
Technology,Switzerland,Geneva,Machines,319.14,1101.33
Technology,Netherlands,Gelderland,Machines,-108.57,227.88
Technology,Netherlands,Gelderland,Accessories,-668.52,669.96
Technology,Turkey,Gaziantep,Phones,-108.468,100.872
Technology,Turkey,Gaziantep,Copiers,-64.668,99.432
Technology,Turkey,Gaziantep,Accessories,-31.752,74.448
Technology,South Africa,Gauteng,Phones,1653.63,6103.65
Technology,South Africa,Gauteng,Machines,1264.17,5992.71
Technology,South Africa,Gauteng,Copiers,1866.12,7950.51
Technology,South Africa,Gauteng,Accessories,487.08,2000.16
Technology,China,Gansu,Phones,1662.75,5974.53
Technology,China,Gansu,Machines,220.38,724.53
Technology,China,Gansu,Copiers,1206.87,3498.87
Technology,South Korea,Gangwon,Machines,-16.59,22.41
Technology,Spain,Galicia,Phones,-33.147,425.763
Technology,Spain,Galicia,Copiers,82.98,377.19
Technology,Spain,Galicia,Accessories,36.9,176.4
Technology,Romania,Galati,Phones,468.51,2119.65
Technology,Japan,Fukuoka,Machines,203.85,849.75
Technology,Japan,Fukui,Phones,57.66,303.66
Technology,China,Fujian,Phones,64.02,136.26
Technology,China,Fujian,Copiers,1578.96,5214.48
Technology,China,Fujian,Accessories,228,518.76
Technology,Cote d'Ivoire,Fromager,Machines,200.52,1253.76
Technology,Netherlands,Friesland,Machines,-104.4,173.94
Technology,Netherlands,Friesland,Accessories,-138.9,138.9
Technology,Honduras,Francisco Morazán,Phones,-1678.416,5250.144
Technology,Honduras,Francisco Morazán,Machines,-445.98,360.54
Technology,Honduras,Francisco Morazán,Copiers,-2350.96208,5784.47792
Technology,Honduras,Francisco Morazán,Accessories,-669.284,3602.556
Technology,France,Franche-Comté,Machines,219.864,1090.584
Technology,France,Franche-Comté,Accessories,19.92,142.68
Technology,United States,Florida,Phones,1354.7557,15092.184
Technology,United States,Florida,Machines,-1976.011,24573.94
Technology,United States,Florida,Copiers,401.9918,1439.968
Technology,United States,Florida,Accessories,750.0683,5861.944
Technology,Finland,Finland Proper,Phones,200.25,910.35
Technology,Finland,Finland Proper,Copiers,39.78,248.82
Technology,Morocco,Fès-Boulemane,Machines,179.19,1104.24
Technology,Morocco,Fès-Boulemane,Copiers,511.35,2081.85
Technology,Morocco,Fès-Boulemane,Accessories,279.6,606.18
Technology,Bosnia and Herzegovina,Federation of Bosnia and Herzegovina,Phones,366.84,917.22
Technology,Bosnia and Herzegovina,Federation of Bosnia and Herzegovina,Copiers,28.83,262.29
Technology,Bosnia and Herzegovina,Federation of Bosnia and Herzegovina,Accessories,16.56,103.59
Technology,Brazil,Federal District,Phones,266.86,4497.02
Technology,Brazil,Federal District,Machines,26.52,156.24
Technology,Brazil,Federal District,Copiers,226.93868,1507.63868
Technology,Brazil,Federal District,Accessories,153.44,612.46
Technology,Iran,Fars,Phones,818.46,2845.41
Technology,Iran,Fars,Machines,618.9,1476.81
Technology,Iran,Fars,Copiers,634.59,1980.63
Technology,Iran,Fars,Accessories,378.96,1350.66
Technology,Pakistan,F.C.T.,Copiers,-871.11,1018.35
Technology,Gabon,Estuaire,Accessories,215.46,513.12
Technology,Nicaragua,Estelí,Phones,110.94,588.54
Technology,Nicaragua,Estelí,Machines,221.92,716
Technology,Nicaragua,Estelí,Copiers,491.13532,1199.93532
Technology,Nicaragua,Estelí,Accessories,140.82,428.86
Technology,Cameroon,Est,Phones,46.47,136.68
Technology,Cameroon,Est,Copiers,114.72,670.8
Technology,Brazil,Espírito Santo,Accessories,54.32,188.06
Technology,Dominican Republic,Espaillat,Machines,-339.468,151.992
Technology,Dominican Republic,Espaillat,Copiers,26.56708,295.62708
Technology,Turkey,Eskisehir,Phones,-42.84,100.8
Technology,Turkey,Eskisehir,Copiers,-154.548,104.772
Technology,Iran,Esfahan,Phones,149.04,903.24
Technology,Guatemala,Escuintla,Phones,5.22,262.14
Technology,Guatemala,Escuintla,Copiers,5.83112,323.79112
Technology,Guatemala,Escuintla,Accessories,252.64,952.98
Technology,Turkey,Erzurum,Machines,-95.19,134.34
Technology,Nigeria,Enugu,Machines,-177.258,150.462
Technology,Nigeria,Enugu,Copiers,-606.375,313.515
Technology,Nigeria,Enugu,Accessories,-648.198,716.652
Technology,Argentina,Entre Ríos,Copiers,-24.8176,238.4824
Technology,United Kingdom,England,Phones,14316.114,70228.824
Technology,United Kingdom,England,Machines,9675.075,43650.945
Technology,United Kingdom,England,Copiers,15009.621,62703.861
Technology,United Kingdom,England,Accessories,5533.599,22406.769
Technology,Italy,Emilia-Romagna,Phones,-1124.616,2632.194
Technology,Italy,Emilia-Romagna,Machines,-1000.608,1556.352
Technology,Italy,Emilia-Romagna,Copiers,267.51,2147.94
Technology,Italy,Emilia-Romagna,Accessories,118.5,1042.53
Technology,Albania,Elbasan,Machines,258.9,1619.1
Technology,Turkey,Elazig,Machines,-255.048,275.712
Technology,Nigeria,Edo,Phones,-726.579,336.681
Technology,Nigeria,Edo,Machines,-132.546,158.994
Technology,Nigeria,Edo,Copiers,-154.476,78.534
Technology,Turkey,Edirne,Accessories,-20.862,18.528
Technology,Nigeria,Ebonyi,Phones,-40.302,21.978
Technology,South Africa,Eastern Cape,Phones,1159.65,4507.86
Technology,South Africa,Eastern Cape,Machines,3.87,350.88
Technology,South Africa,Eastern Cape,Copiers,281.91,829.59
Technology,South Africa,Eastern Cape,Accessories,635.97,1826.1
Technology,Zambia,Eastern,Accessories,6.12,40.92
Technology,Sierra Leone,Eastern,Copiers,40.02,333.6
Technology,Kenya,Eastern,Copiers,193.44,967.56
Technology,Ghana,Eastern,Machines,1.5,76.74
Technology,Belgium,East Flanders,Phones,705.78,2474.1
Technology,Belgium,East Flanders,Copiers,540.72,1590.66
Technology,Belgium,East Flanders,Accessories,0,292.53
Technology,Turkey,Düzce,Phones,-68.394,54.696
Technology,Albania,Durrës,Phones,22.08,553.92
Technology,Mexico,Durango,Phones,170.04,2987.1
Technology,Mexico,Durango,Copiers,899.73416,5142.61416
Technology,Mexico,Durango,Accessories,189.14,475.14
Technology,Ireland,Dublin,Phones,-719.94,2726.58
Technology,Ireland,Dublin,Machines,-60.87,117.03
Technology,Ireland,Dublin,Copiers,-1153.2,2109.93
Technology,Ireland,Dublin,Accessories,-243.51,971.31
Technology,Dominican Republic,Duarte,Phones,67.128,233.568
Technology,Dominican Republic,Duarte,Copiers,-157.63532,1397.82468
Technology,Dominican Republic,Duarte,Accessories,120.912,372.192
Technology,Netherlands,Drenthe,Machines,-89.700000000,747.3
Technology,Netherlands,Drenthe,Copiers,-62.64,240.84
Technology,Benin,Donga,Copiers,13.26,189.54
Technology,Benin,Donga,Accessories,0,115.02
Technology,Ukraine,Donetsk,Phones,343.68,1140.45
Technology,Ukraine,Donetsk,Copiers,269.49,1489.23
Technology,Ukraine,Donetsk,Accessories,62.91,555.06
Technology,Ukraine,Dnipropetrovs'k,Phones,53.73,457.02
Technology,Ukraine,Dnipropetrovs'k,Machines,35.46,122.37
Technology,Ukraine,Dnipropetrovs'k,Copiers,381.36,934.2
Technology,Ukraine,Dnipropetrovs'k,Accessories,31.53,1008.51
Technology,Djibouti,Djibouti,Machines,86.58,309.24
Technology,Algeria,Djelfa,Accessories,7.29,38.52
Technology,Cote d'Ivoire,Dix-Huit Montagnes,Machines,124.86,624.42
Technology,Mexico,Distrito Federal,Phones,5907.1,25787.34
Technology,Mexico,Distrito Federal,Machines,183.24,742.68
Technology,Mexico,Distrito Federal,Copiers,4877.91988,23023.91988
Technology,Mexico,Distrito Federal,Accessories,1329.34,3983.9
Technology,Venezuela,Distrito Capital,Phones,-324.492,865.728
Technology,Venezuela,Distrito Capital,Copiers,-258.0762,764.3038
Technology,Venezuela,Distrito Capital,Accessories,1.528000000,250.488
Technology,United States,District of Columbia,Machines,648.5624,1379.92
Technology,Ethiopia,Dire Dawa,Machines,53.22,121.02
Technology,Niger,Diffa,Accessories,13.56,45.21
Technology,Iraq,Dhi Qar,Copiers,42,381.96
Technology,Iraq,Dhi Qar,Accessories,15.48,43.02
Technology,Bangladesh,Dhaka,Phones,2104.11,6989.91
Technology,Bangladesh,Dhaka,Machines,939.99,2829.69
Technology,Bangladesh,Dhaka,Copiers,1722.33,6669.39
Technology,Bangladesh,Dhaka,Accessories,815.28,4547.22
Technology,Turkey,Denizli,Machines,-43.092,101.328
Technology,Turkey,Denizli,Accessories,-100.668,91.512
Technology,Nigeria,Delta,Phones,-470.184,253.476
Technology,Nigeria,Delta,Machines,-739.353,376.317
Technology,Nigeria,Delta,Accessories,-220.548,137.772
Technology,India,Delhi,Phones,1348.86,7310.13
Technology,India,Delhi,Machines,523.56,1668.48
Technology,India,Delhi,Copiers,529.92,2785.89
Technology,India,Delhi,Accessories,81.09,330.33
Technology,United States,Delaware,Phones,992.3589,3434.59
Technology,United States,Delaware,Machines,31.0059,65.97
Technology,United States,Delaware,Copiers,5039.9856,10499.97
Technology,United States,Delaware,Accessories,175.7004,561.69
Technology,Syria,Dayr Az Zawr,Phones,-50.826,468.144
Technology,Syria,Dayr Az Zawr,Copiers,34.05,378.45
Technology,Syria,Dayr Az Zawr,Accessories,80.1,166.92
Technology,Tanzania,Dar Es Salaam,Phones,559.11,2186.46
Technology,Tanzania,Dar Es Salaam,Machines,308.073,1490.643
Technology,Tanzania,Dar Es Salaam,Copiers,262.92,959.31
Technology,Tanzania,Dar Es Salaam,Accessories,13.56,45.21
Technology,Senegal,Dakar,Phones,2353.11,7123.68
Technology,Senegal,Dakar,Machines,124.77,631.8
Technology,Senegal,Dakar,Copiers,925.89,5520.6
Technology,Senegal,Dakar,Accessories,67.53,374.31
Technology,Russia,Dagestan,Phones,461.64,1394.52
Technology,Russia,Dagestan,Copiers,48.45,118.2
Technology,Russia,Dagestan,Accessories,43.17,395.13
Technology,South Korea,Daejeon,Phones,-887.04,964.17
Technology,South Korea,Daejeon,Machines,-245.385,663.705
Technology,South Korea,Daejeon,Accessories,-216.75,345.69
Technology,South Korea,Daegu,Phones,-146.85,163.05
Technology,Vietnam,Dà Nang,Phones,34.1712,719.3112
Technology,Vietnam,Dà Nang,Copiers,-143.9292,1127.8008
Technology,El Salvador,Cuscatlán,Phones,44,107.4
Technology,El Salvador,Cuscatlán,Accessories,68.76,229.2
Technology,Colombia,Cundinamarca,Phones,100.5,346.74
Technology,Colombia,Cundinamarca,Copiers,70.08,159.68
Technology,Colombia,Cundinamarca,Accessories,11.34,106.62
Technology,Nigeria,Cross River,Phones,-976.83,561.96
Technology,Nigeria,Cross River,Machines,-46.278,22.392
Technology,Nigeria,Cross River,Accessories,-21.957,12.663
Technology,Turkey,Corum,Machines,-75.816,137.784
Technology,Turkey,Corum,Accessories,-66.672,44.448
Technology,Honduras,Cortés,Phones,-488.156,1258.524
Technology,Honduras,Cortés,Machines,-455.672,350.328
Technology,Honduras,Cortés,Copiers,-1031.73408,3778.78592
Technology,Honduras,Cortés,Accessories,-540.036,2677.524
Technology,Argentina,Corrientes,Copiers,-268.71512,493.68488
Technology,Ireland,Cork,Phones,-113.07,141.33
Technology,Ireland,Cork,Machines,-326.1,776.25
Technology,Ireland,Cork,Accessories,-23.595,167.805
Technology,Argentina,Córdoba,Phones,4.336,120.036
Technology,Argentina,Córdoba,Machines,-102.672,339.468
Technology,Argentina,Córdoba,Copiers,-426.2808,634.1192
Technology,Argentina,Córdoba,Accessories,-16.272,32.508
Technology,Philippines,Cordillera,Copiers,-134.2035,281.3265
Technology,Philippines,Cordillera,Accessories,-45.48,80.52
Technology,Zambia,Copperbelt,Phones,216.72,504
Technology,Zambia,Copperbelt,Machines,74.76,1247.4
Technology,Zambia,Copperbelt,Copiers,146.22,1764.72
Technology,Zambia,Copperbelt,Accessories,32.97,329.4
Technology,Algeria,Constantine,Phones,37.95,151.83
Technology,Algeria,Constantine,Machines,16.38,234.3
Technology,United States,Connecticut,Phones,587.1789,2133.34
Technology,United States,Connecticut,Accessories,193.7547,657.69
Technology,United States,Colorado,Phones,523.1145,4924.656
Technology,United States,Colorado,Machines,-4384.2554,3313.689
Technology,United States,Colorado,Copiers,164.997,439.992
Technology,United States,Colorado,Accessories,224.5594,2287.992
Technology,Panama,Colón,Phones,-8.520000000,509.04
Technology,Mexico,Colima,Phones,10.86,136.14
Technology,Mexico,Colima,Machines,13.76,114.92
Technology,Mexico,Colima,Copiers,80.47676,530.55676
Technology,Mexico,Colima,Accessories,225.04,519.78
Technology,Portugal,Coimbra,Phones,-357.9,1277.82
Technology,Bolivia,Cochabamba,Machines,352,1035.3
Technology,Kenya,Coast,Phones,30.81,123.3
Technology,Kenya,Coast,Accessories,4.02,202.38
Technology,Mexico,Coahuila,Phones,423.26,2905.5
Technology,Mexico,Coahuila,Machines,79.68,607.44
Technology,Mexico,Coahuila,Copiers,526.9502,1761.3702
Technology,Mexico,Coahuila,Accessories,422.18,1288.5
Technology,Romania,Cluj,Machines,42.54,86.85
Technology,Cuba,Cienfuegos,Phones,198.24,2521.22
Technology,Cuba,Cienfuegos,Copiers,168.5328,831.9328
Technology,Cuba,Cienfuegos,Accessories,38.64,327.3
Technology,Cuba,Ciego de Ávila,Phones,267.7,1222.88
Technology,Cuba,Ciego de Ávila,Machines,32.76,99.36
Technology,Cuba,Ciego de Ávila,Copiers,549.85872,1846.93872
Technology,Cuba,Ciego de Ávila,Accessories,10.2,123.38
Technology,Mozambique,Cidade De Maputo,Phones,1133.97,3899.61
Technology,Mozambique,Cidade De Maputo,Machines,32.1,97.38
Technology,Argentina,Chubut,Phones,-408.016,1019.904
Technology,China,Chongqing,Machines,0,512.91
Technology,China,Chongqing,Copiers,275.16,1245.75
Technology,China,Chongqing,Accessories,62.16,736.92
Technology,Honduras,Choluteca,Phones,-814.608,1765.812
Technology,Honduras,Choluteca,Machines,-28.26,30.24
Technology,Honduras,Choluteca,Copiers,-73.280880000,533.67912
Technology,Honduras,Choluteca,Accessories,-142.792,446.268
Technology,Colombia,Chocó,Copiers,48.28592,256.52592
Technology,Bangladesh,Chittagong,Phones,134.22,1865.04
Technology,Bangladesh,Chittagong,Copiers,520.08,3415.86
Technology,Bangladesh,Chittagong,Accessories,84,368.13
Technology,Moldova,Chisinau,Phones,121.95,528.18
Technology,Moldova,Chisinau,Machines,62.82,241.8
Technology,Moldova,Chisinau,Copiers,99.72,613.68
Technology,Moldova,Chisinau,Accessories,141,524.04
Technology,Panama,Chiriquí,Phones,-282.24,479.34
Technology,Panama,Chiriquí,Copiers,-153.30112,369.89888
Technology,Panama,Chiriquí,Accessories,-368.872,850.608
Technology,Nicaragua,Chinandega,Phones,23.2,331.84
Technology,Nicaragua,Chinandega,Copiers,223.1344,1190.4144
Technology,Nicaragua,Chinandega,Accessories,403.78,991.9
Technology,Guatemala,Chimaltenango,Machines,44.56,139.44
Technology,Guatemala,Chimaltenango,Copiers,188.2082,514.8682
Technology,Guatemala,Chimaltenango,Accessories,36.24,80.58
Technology,Mexico,Chihuahua,Phones,1248.16,4093.76
Technology,Mexico,Chihuahua,Machines,179.54,608.16
Technology,Mexico,Chihuahua,Copiers,746.14784,3149.76784
Technology,Mexico,Chihuahua,Accessories,923.3,2806.78
Technology,Japan,Chiba,Phones,453.87,1134.81
Technology,Japan,Chiba,Copiers,401.22,1667.46
Technology,Mexico,Chiapas,Phones,40.5,162.06
Technology,Mexico,Chiapas,Machines,97.12,215.88
Technology,Mexico,Chiapas,Copiers,115.63552,341.55552
Technology,Mexico,Chiapas,Accessories,66.96,275.06
Technology,India,Chhattisgarh,Phones,3340.02,7752.24
Technology,India,Chhattisgarh,Machines,276.48,628.44
Technology,India,Chhattisgarh,Accessories,88.38,790.14
Technology,Ukraine,Chernihiv,Copiers,83.34,245.13
Technology,Ukraine,Cherkasy,Machines,14.28,179.28
Technology,Ukraine,Cherkasy,Copiers,0,301.38
Technology,Ukraine,Cherkasy,Accessories,114.51,260.25
Technology,Russia,Chelyabinsk,Phones,478.74,2389.8
Technology,Russia,Chelyabinsk,Machines,752.91,2311.05
Technology,Russia,Chelyabinsk,Copiers,528.48,1387.83
Technology,Russia,Chelyabinsk,Accessories,116.22,1008.63
Technology,Morocco,Chaouia-Ouardigha,Machines,49.08,175.29
Technology,France,Champagne-Ardenne,Phones,-249.2925,287.3475
Technology,France,Champagne-Ardenne,Machines,-76.14,88.83
Technology,France,Champagne-Ardenne,Copiers,-235.773,549.927
Technology,France,Champagne-Ardenne,Accessories,-49.35,273.45
Technology,Trinidad and Tobago,Chaguanas,Phones,79.6,204.16
Technology,Trinidad and Tobago,Chaguanas,Copiers,94.56504,296.88504
Technology,Trinidad and Tobago,Chaguanas,Accessories,-40.776,22.224
Technology,Argentina,Chaco,Copiers,3.800400000,286.9204
Technology,Spain,Ceuta,Phones,173.148,839.268
Technology,Spain,Ceuta,Machines,30.564,76.464
Technology,Spain,Ceuta,Copiers,114.36,336.48
Technology,Colombia,Cesar,Copiers,79.57464,381.91464
Technology,France,Centre,Phones,536.586,2276.436
Technology,France,Centre,Copiers,-14.5965,123.8535
Technology,France,Centre,Accessories,64.95,364.38
